5	0	6	2	0	0	0	0	0	0	1	0	447.1925313	14
9	1	2	1	0	0	0	0	0	0	1	0	441.9907553	14
6	0	3	2	2	0	0	0	0	1	0	0	441.876015	14
4	0	6	1	2	0	0	0	0	1	0	0	438.864416	14
7	2	4	1	0	0	0	0	0	0	1	0	434.263084	15
4	0	6	3	0	0	0	0	0	0	0	1	431.3567302	14
4	0	7	1	1	0	0	0	0	1	0	0	423.2028886	14
6	2	5	0	1	0	0	0	0	1	0	0	418.0753502	15
9	1	3	0	0	0	0	0	0	1	0	0	395.6688867	14
8	2	3	1	0	0	0	0	0	0	0	1	392.882664	15
4	0	7	1	1	0	0	0	0	0	1	0	391.6266986	14
6	0	3	3	1	0	0	0	0	1	0	0	387.7931392	14
6	0	4	2	0	1	0	0	0	0	0	1	386.0943665	14
6	0	3	2	2	0	0	0	0	0	1	0	385.7264124	14
6	0	5	1	0	1	0	0	0	0	0	1	385.1525067	14
4	0	6	1	2	0	0	0	0	0	1	0	379.9626054	14
6	0	5	0	2	0	0	0	0	0	0	1	377.1842214	14
6	2	5	0	1	0	0	0	0	0	1	0	371.944552	15
6	0	3	3	1	0	0	0	0	0	1	0	369.9052511	14
9	1	3	0	0	0	0	0	0	0	1	0	368.7749004	14
7	0	3	1	2	0	0	0	0	1	0	0	366.5396302	14
4	1	6	2	1	0	0	0	0	0	0	1	364.372281	15
6	2	6	0	0	0	0	0	0	0	0	1	360.2604402	15
7	2	3	2	0	0	0	0	0	1	0	0	358.1717246	15
5	0	5	3	0	0	0	0	0	0	1	0	356.6241569	14
5	0	5	3	0	0	0	0	0	1	0	0	351.4496553	14
5	0	7	0	1	0	0	0	0	0	0	1	351.2928943	14
7	2	5	0	0	0	0	0	0	0	0	1	347.8111739	15
7	2	3	2	0	0	0	0	0	0	1	0	346.3324696	15
9	1	2	0	1	0	0	0	0	1	0	0	344.6647888	14
7	2	4	0	1	0	0	0	0	1	0	0	338.9594468	15
7	0	3	1	1	1	0	0	0	0	0	1	337.1812865	14
5	1	4	2	2	0	0	0	0	0	0	1	335.3408792	15
6	0	4	3	0	0	0	0	0	0	1	0	335.2947871	14
5	0	6	0	2	0	0	0	0	0	0	1	334.8733436	14
5	1	5	1	2	0	0	0	0	0	0	1	334.5198216	15
6	0	4	3	0	0	0	0	0	1	0	0	332.6803425	14
5	1	4	3	1	0	0	0	0	0	0	1	329.1329649	15
10	0	2	0	0	0	0	0	0	1	0	0	323.7699992	13
8	2	2	1	1	0	0	0	0	0	0	1	320.6310183	15
7	0	3	1	2	0	0	0	0	0	1	0	311.7591216	14
7	0	4	1	0	1	0	0	0	0	0	1	309.8695439	14
9	1	2	0	1	0	0	0	0	0	1	0	305.0629232	14
7	0	4	0	2	0	0	0	0	0	0	1	303.4578456	14
10	0	2	0	0	0	0	0	0	0	1	0	300.5548208	13
7	2	4	0	1	0	0	0	0	0	1	0	299.7281412	15
4	1	5	2	2	0	0	0	0	0	0	1	297.7235852	15
7	0	2	2	2	0	0	0	0	0	0	1	292.8749084	14
5	0	4	4	0	0	0	0	0	0	0	1	292.228432	14
4	1	5	3	1	0	0	0	0	0	0	1	292.2115776	15
3	0	7	2	1	0	0	0	0	1	0	0	290.9326158	14
7	0	2	3	1	0	0	0	0	0	0	1	287.453896	14
4	0	8	1	0	0	0	0	0	0	0	1	287.4471237	14
6	0	5	0	2	0	0	0	0	1	0	0	287.1034523	14
9	1	1	2	0	0	0	0	0	0	0	1	284.7822642	14
4	0	7	2	0	0	0	0	0	1	0	0	283.5257805	14
4	0	7	2	0	0	0	0	0	0	1	0	283.1206709	14
3	0	8	1	1	0	0	0	0	0	0	1	277.6950197	14
6	0	3	1	3	0	0	0	0	0	0	1	274.7311733	14
5	2	7	0	0	0	0	0	0	0	0	1	274.1548869	15
9	1	1	1	1	0	0	0	0	1	0	0	271.2441134	14
8	2	3	0	1	0	0	0	0	0	0	1	266.426624	15
4	0	6	3	0	0	0	0	0	0	1	0	263.4093721	14
6	0	5	0	1	1	0	0	0	0	0	1	261.1873461	14
8	2	3	1	0	0	0	0	0	1	0	0	260.6084107	15
4	0	5	4	0	0	0	0	0	0	0	1	259.4465521	14
4	0	6	3	0	0	0	0	0	1	0	0	257.821547	14
6	1	3	1	0	0	0	0	0	2	0	0	257.4333816	13
10	0	1	1	0	0	0	0	0	1	0	0	254.6303554	13
5	0	6	0	2	0	0	0	0	1	0	0	253.0054662	14
7	0	3	0	0	0	0	0	0	2	0	0	251.9064826	12
6	1	3	2	2	0	0	0	0	0	0	1	251.8073768	15
5	1	5	1	2	0	0	0	0	1	0	0	248.7435964	15
7	0	3	2	0	1	0	0	0	0	0	1	248.5019403	14
4	1	6	1	2	0	0	0	0	0	0	1	247.4956205	15
8	2	3	1	0	0	0	0	0	0	1	0	244.9682193	15
8	2	4	0	0	0	0	0	0	0	0	1	244.8483842	15
5	0	7	0	1	0	0	0	0	1	0	0	244.285866	14
6	0	2	3	2	0	0	0	0	0	0	1	243.281985	14
5	1	4	2	2	0	0	0	0	1	0	0	243.0537113	15
6	0	5	0	2	0	0	0	0	0	1	0	242.0728856	14
4	1	6	2	1	0	0	0	0	1	0	0	240.6474416	15
6	2	6	0	0	0	0	0	0	1	0	0	239.9129942	15
7	1	3	1	0	0	0	1	0	0	0	1	239.5948281	14
6	0	5	1	0	1	0	0	0	1	0	0	237.9628662	14
6	0	5	1	0	1	0	0	0	0	1	0	236.7371799	14
8	2	2	2	0	0	0	0	0	0	0	1	236.3068481	15
6	0	4	2	0	1	0	0	0	0	1	0	235.988701	14
6	1	3	1	0	0	0	0	0	1	0	1	235.8152148	13
7	2	5	0	0	0	0	0	0	1	0	0	233.4820577	15
5	1	4	2	1	1	0	0	0	0	0	1	232.2095513	15
6	0	4	2	0	1	0	0	0	1	0	0	231.8630072	14
5	1	5	1	1	1	0	0	0	0	0	1	231.6423984	15
8	2	2	1	1	0	0	0	0	1	0	0	227.102108	15
4	1	6	2	1	0	0	0	0	0	1	0	226.9899066	15
7	0	3	1	1	1	0	0	0	1	0	0	224.8273467	14
6	2	6	0	0	0	0	0	0	0	1	0	224.8088299	15
7	2	2	3	0	0	0	0	0	0	0	1	224.3326587	15
6	0	3	1	3	0	0	0	0	1	0	0	222.2956627	14
5	0	7	0	1	0	0	0	0	0	1	0	221.1790585	14
6	0	3	4	0	0	0	0	0	0	0	1	219.434911	14
3	0	7	3	0	0	0	0	0	0	0	1	218.8386788	14
6	1	4	1	1	1	0	0	0	0	0	1	217.4255736	15
7	2	5	0	0	0	0	0	0	0	1	0	217.3962015	15
7	0	2	2	2	0	0	0	0	1	0	0	214.9313739	14
5	0	6	0	2	0	0	0	0	0	1	0	214.5736433	14
4	1	5	2	2	0	0	0	0	1	0	0	214.1424495	15
5	1	5	1	2	0	0	0	0	0	1	0	213.6162548	15
5	1	4	3	1	0	0	0	0	1	0	0	213.2384165	15
5	1	4	2	2	0	0	0	0	0	1	0	212.97843	15
4	0	7	0	2	0	0	0	0	0	0	1	212.3633439	14
7	0	3	1	1	1	0	0	0	0	1	0	210.4614192	14
7	0	4	0	1	1	0	0	0	0	0	1	210.1346929	14
5	0	6	1	0	1	0	0	0	0	1	0	209.8317014	14
5	0	6	1	0	1	0	0	0	1	0	0	209.5062907	14
8	0	2	1	2	0	0	0	0	0	0	1	205.6696609	14
3	0	8	2	0	0	0	0	0	0	0	1	204.6609032	14
5	1	4	3	1	0	0	0	0	0	1	0	204.2387018	15
8	2	2	1	1	0	0	0	0	0	1	0	202.6508982	15
6	1	3	1	0	0	0	0	0	1	1	0	199.9619405	13
5	0	3	4	1	0	0	0	0	1	0	0	199.7895977	14
10	1	2	0	0	0	0	0	0	0	0	1	199.4156154	14
4	1	4	3	2	0	0	0	0	0	0	1	198.969219	15
5	0	3	4	1	0	0	0	0	0	1	0	196.1080578	14
7	0	4	0	2	0	0	0	0	0	1	0	195.0684102	14
4	0	8	0	1	0	0	0	0	0	0	1	194.9287327	14
7	0	4	1	0	1	0	0	0	1	0	0	193.0528979	14
8	2	3	0	1	0	0	0	0	1	0	0	192.3642977	15
7	0	4	1	0	1	0	0	0	0	1	0	190.7799844	14
4	1	5	2	2	0	0	0	0	0	1	0	188.7816165	15
7	0	2	3	1	0	0	0	0	1	0	0	188.7181218	14
4	1	5	3	1	0	0	0	0	1	0	0	187.7798196	15
7	0	2	2	2	0	0	0	0	0	1	0	186.4991943	14
3	0	8	1	1	0	0	0	0	1	0	0	186.3748125	14
3	1	7	2	1	0	0	0	0	0	0	1	184.8559515	15
6	1	3	2	2	0	0	0	0	1	0	0	183.9061166	15
4	1	6	1	2	0	0	0	0	1	0	0	182.6497128	15
5	0	5	0	3	0	0	0	0	0	0	1	182.4097066	14
9	1	1	2	0	0	0	0	0	1	0	0	182.0859028	14
4	0	8	1	0	0	0	0	0	1	0	0	181.7978968	14
5	2	7	0	0	0	0	0	0	1	0	0	181.1109839	15
4	1	5	3	1	0	0	0	0	0	1	0	181.0290867	15
5	1	3	3	2	0	0	0	0	0	0	1	179.2872094	15
6	0	2	4	1	0	0	0	0	0	0	1	179.0829197	14
4	1	6	3	0	0	0	0	0	0	0	1	179.0274809	15
7	0	2	3	1	0	0	0	0	0	1	0	178.8552906	14
6	0	3	1	3	0	0	0	0	0	1	0	178.6871536	14
5	0	4	4	0	0	0	0	0	0	1	0	177.7442765	14
4	0	8	1	0	0	0	0	0	0	1	0	177.507791	14
9	1	1	2	0	0	0	0	0	0	1	0	176.247502	14
6	0	5	0	1	1	0	0	0	1	0	0	176.2410996	14
3	1	6	2	2	0	0	0	0	0	0	1	176.217353	15
8	0	3	1	0	1	0	0	0	0	0	1	174.5110964	14
5	3	4	2	1	0	0	0	0	0	0	1	174.4090892	16
6	1	3	2	1	1	0	0	0	0	0	1	174.3664017	15
5	3	5	1	1	0	0	0	0	0	0	1	173.9825425	16
3	0	8	1	1	0	0	0	0	0	1	0	173.5632869	14
3	1	6	3	1	0	0	0	0	0	0	1	172.9546119	15
6	0	2	3	2	0	0	0	0	1	0	0	172.6548679	14
5	1	5	0	0	0	0	0	0	2	0	0	171.9424877	13
6	0	4	0	3	0	0	0	0	0	0	1	171.2139333	14
5	0	4	4	0	0	0	0	0	1	0	0	171.1524431	14
5	2	7	0	0	0	0	0	0	0	1	0	170.7969952	15
5	1	5	2	0	1	0	0	0	0	0	1	170.7196154	15
7	1	3	1	0	0	0	1	0	1	0	0	169.2565102	14
8	2	3	0	1	0	0	0	0	0	1	0	169.0728698	15
6	0	5	0	1	1	0	0	0	0	1	0	163.4262491	14
6	3	4	1	1	0	0	0	0	0	0	1	163.3043772	16
6	0	5	1	0	0	1	0	0	0	0	1	162.5737412	14
6	1	4	0	0	0	0	0	0	2	0	0	162.0309865	13
6	1	4	2	0	1	0	0	0	0	0	1	160.2420813	15
6	1	3	2	2	0	0	0	0	0	1	0	160.1840725	15
6	0	6	0	0	1	0	0	0	0	0	1	160.0209776	14
10	1	1	1	0	0	0	0	0	0	0	1	159.9907122	14
6	1	5	1	0	1	0	0	0	0	0	1	159.8511552	15
4	0	7	0	2	0	0	0	0	1	0	0	159.2500809	14
4	1	6	1	2	0	0	0	0	0	1	0	157.790311	15
4	0	5	4	0	0	0	0	0	0	1	0	157.5411279	14
5	1	5	0	0	0	0	0	0	1	0	1	156.5664729	13
7	0	5	0	0	1	0	0	0	0	0	1	154.4913633	14
6	0	2	3	2	0	0	0	0	0	1	0	153.8267643	14
8	2	4	0	0	0	0	0	0	0	1	0	153.2908997	15
8	2	2	2	0	0	0	0	0	1	0	0	152.526935	15
5	1	5	1	1	1	0	0	0	1	0	0	152.4411685	15
7	0	3	2	0	1	0	0	0	0	1	0	152.1426209	14
4	2	8	0	0	0	0	0	0	0	0	1	152.1255514	15
5	1	4	1	3	0	0	0	0	0	0	1	151.8480116	15
7	1	3	1	0	0	0	1	0	0	1	0	151.3491361	14
4	0	5	4	0	0	0	0	0	1	0	0	150.6470307	14
7	0	3	2	0	1	0	0	0	1	0	0	150.5034221	14
7	1	4	0	0	0	0	1	0	0	0	1	149.317542	14
5	0	5	0	3	0	0	0	0	1	0	0	149.1792351	14
5	1	4	2	1	1	0	0	0	1	0	0	148.6811591	15
9	2	2	1	0	0	0	0	0	0	0	1	147.5079339	15
6	1	4	0	0	0	0	0	0	1	0	1	146.9539202	13
8	2	2	2	0	0	0	0	0	0	1	0	146.5259714	15
4	1	4	4	1	0	0	0	0	0	0	1	146.4633483	15
6	1	4	1	1	1	0	0	0	1	0	0	144.2416592	15
5	1	5	1	1	1	0	0	0	0	1	0	144.1992741	15
5	1	4	2	1	1	0	0	0	0	1	0	143.751848	15
7	0	4	0	1	1	0	0	0	1	0	0	142.9223522	14
8	0	2	1	1	1	0	0	0	0	0	1	142.4191757	14
5	1	6	1	0	1	0	0	0	0	0	1	141.9193286	15
6	0	4	0	3	0	0	0	0	1	0	0	141.0242099	14
7	1	3	1	1	1	0	0	0	0	0	1	139.9414417	15
7	2	2	3	0	0	0	0	0	1	0	0	139.6748925	15
4	1	4	3	2	0	0	0	0	1	0	0	139.4279511	15
7	2	2	3	0	0	0	0	0	0	1	0	138.0995678	15
4	0	7	0	2	0	0	0	0	0	1	0	135.8556256	14
6	1	4	1	1	1	0	0	0	0	1	0	135.5715751	15
4	1	4	2	3	0	0	0	0	0	0	1	135.1458854	15
4	1	5	1	3	0	0	0	0	0	0	1	134.814483	15
10	1	2	0	0	0	0	0	0	1	0	0	134.7679366	14
4	0	8	0	1	0	0	0	0	1	0	0	134.4931487	14
7	0	5	1	2	0	0	0	0	0	0	0	133.7839802	15
6	0	3	4	0	0	0	0	0	0	1	0	133.6918811	14
3	0	7	3	0	0	0	0	0	0	1	0	133.4116896	14
5	1	5	0	0	0	0	0	0	1	1	0	133.0144078	13
6	1	5	0	0	0	0	1	0	1	0	0	132.629059	14
7	0	2	1	3	0	0	0	0	0	0	1	132.6183543	14
5	1	3	4	1	0	0	0	0	0	0	1	131.9754271	15
8	0	2	1	2	0	0	0	0	0	1	0	131.8926732	14
7	0	4	0	1	1	0	0	0	0	1	0	131.6975064	14
6	3	3	2	1	0	0	0	0	0	0	1	130.9638461	16
7	0	4	1	0	0	1	0	0	0	0	1	130.796645	14
6	0	6	1	2	0	0	0	0	0	0	0	130.6741936	15
3	0	7	3	0	0	0	0	0	1	0	0	129.6883418	14
6	0	3	4	0	0	0	0	0	1	0	0	129.6272869	14
4	3	6	1	1	0	0	0	0	0	0	1	128.7214665	16
8	2	1	2	1	0	0	0	0	0	0	1	128.5668808	15
5	3	5	2	0	0	0	0	0	0	0	1	128.2259595	16
5	1	3	3	2	0	0	0	0	1	0	0	126.6159666	15
4	1	6	2	0	1	0	0	0	0	0	1	126.3070896	15
3	1	6	2	2	0	0	0	0	1	0	0	125.7759437	15
3	1	7	1	2	0	0	0	0	0	0	1	125.5614517	15
4	1	4	3	2	0	0	0	0	0	1	0	125.4745692	15
3	0	8	2	0	0	0	0	0	0	1	0	125.4716652	14
6	1	4	0	0	0	0	0	0	1	1	0	125.0066665	13
10	1	2	0	0	0	0	0	0	0	1	0	124.8151104	14
3	0	8	2	0	0	0	0	0	1	0	0	124.8075714	14
7	1	2	1	0	0	0	0	0	2	0	0	124.7643787	13
4	0	8	0	1	0	0	0	0	0	1	0	122.5301511	14
5	3	5	1	1	0	0	0	0	1	0	0	122.4277332	16
5	1	4	1	3	0	0	0	0	1	0	0	122.3078775	15
5	1	3	2	3	0	0	0	0	0	0	1	121.7770751	15
5	0	7	0	0	1	0	0	0	0	0	1	121.7744016	14
5	1	4	4	0	0	0	0	0	0	0	1	121.2845925	15
3	1	7	2	1	0	0	0	0	1	0	0	121.1057329	15
6	3	4	2	0	0	0	0	0	0	0	1	120.3562616	16
6	3	5	1	0	0	0	0	0	0	0	1	120.0622484	16
5	3	4	2	1	0	0	0	0	1	0	0	119.5298785	16
5	0	5	0	3	0	0	0	0	0	1	0	118.9213527	14
6	1	3	1	2	1	0	0	0	0	0	1	118.4368847	15
8	0	3	0	1	1	0	0	0	0	0	1	118.3426737	14
6	1	5	0	0	0	0	1	0	0	1	0	117.5218783	14
6	3	4	1	1	0	0	0	0	1	0	0	115.8081985	16
3	1	8	1	1	0	0	0	0	0	0	1	115.2526598	15
3	1	7	2	1	0	0	0	0	0	1	0	114.9691023	15
5	1	4	3	0	1	0	0	0	0	0	1	114.0912206	15
6	1	3	1	3	0	0	0	0	0	0	1	114.0224478	15
7	1	2	1	0	0	0	0	0	1	0	1	113.83053	13
6	0	2	4	1	0	0	0	0	1	0	0	113.449948	14
3	0	9	1	0	0	0	0	0	0	0	1	113.4230548	14
5	1	3	3	2	0	0	0	0	0	1	0	113.246515	15
6	1	3	2	1	1	0	0	0	1	0	0	112.5611192	15
4	1	6	1	1	1	0	0	0	1	0	0	111.875626	15
6	0	4	0	3	0	0	0	0	0	1	0	111.7990924	14
3	1	6	2	2	0	0	0	0	0	1	0	111.555649	15
6	0	2	4	1	0	0	0	0	0	1	0	110.6261559	14
3	1	6	3	1	0	0	0	0	1	0	0	110.2363599	15
7	0	3	0	3	0	0	0	0	0	0	1	110.1979238	14
5	3	5	1	1	0	0	0	0	0	1	0	109.8129886	16
8	0	3	1	0	1	0	0	0	1	0	0	109.6288085	14
5	3	4	2	1	0	0	0	0	0	1	0	109.4792457	16
4	1	6	3	0	0	0	0	0	0	1	0	109.3905877	15
7	0	4	2	2	0	0	0	0	0	0	0	109.2135768	15
8	2	2	0	2	0	0	0	0	0	0	1	108.8452429	15
8	0	4	0	0	1	0	0	0	0	0	1	108.7572578	14
10	1	1	0	1	0	0	0	0	0	0	1	108.4949717	14
6	1	5	0	1	1	0	0	0	0	0	1	108.4014237	15
6	1	3	2	1	1	0	0	0	0	1	0	108.1215577	15
7	0	2	1	3	0	0	0	0	1	0	0	108.0785615	14
4	1	5	1	3	0	0	0	0	1	0	0	107.8073156	15
4	1	5	4	0	0	0	0	0	0	0	1	107.6790184	15
8	0	3	1	0	1	0	0	0	0	1	0	107.6207953	14
7	1	4	0	0	0	0	1	0	1	0	0	107.5281829	14
3	1	6	3	1	0	0	0	0	0	1	0	106.9710941	15
8	0	2	0	0	0	0	0	0	2	0	0	106.8217651	12
5	3	6	1	0	0	0	0	0	0	0	1	106.5939759	16
10	1	1	1	0	0	0	0	0	1	0	0	105.9923229	14
7	0	2	4	0	0	0	0	0	0	0	1	105.9262022	14
5	0	4	2	1	0	0	1	0	0	0	1	105.805622	14
5	0	5	1	1	0	0	1	0	0	0	1	105.5465681	14
4	1	4	2	3	0	0	0	0	1	0	0	105.4508226	15
7	3	3	1	1	0	0	0	0	0	0	1	105.1073596	16
8	0	2	2	0	1	0	0	0	0	0	1	104.9627909	14
7	0	3	2	0	0	1	0	0	0	0	1	104.8932061	14
7	1	3	0	0	0	0	0	0	2	0	0	104.7012496	13
5	1	5	2	0	1	0	0	0	0	1	0	104.2371716	15
3	1	5	4	1	0	0	0	0	0	0	1	104.0266864	15
6	3	4	1	1	0	0	0	0	0	1	0	103.2407372	16
7	1	3	2	0	1	0	0	0	0	0	1	103.1366161	15
5	1	5	2	0	1	0	0	0	1	0	0	101.9724884	15
8	1	2	1	0	0	0	1	0	0	0	1	101.2003654	14
6	1	2	3	2	0	0	0	0	0	0	1	100.970077	15
6	0	6	0	0	1	0	0	0	1	0	0	100.9352724	14
9	2	2	0	1	0	0	0	0	0	0	1	100.0298462	15
6	0	5	1	0	0	1	0	0	0	1	0	99.79357515	14
6	0	5	1	0	0	1	0	0	1	0	0	99.76862442	14
10	1	1	1	0	0	0	0	0	0	1	0	99.7309975	14
8	0	4	1	2	0	0	0	0	0	0	0	99.7026906	15
4	2	8	0	0	0	0	0	0	1	0	0	99.68890404	15
7	0	2	3	0	1	0	0	0	0	0	1	99.64376122	14
6	1	5	1	0	1	0	0	0	1	0	0	99.06545703	15
6	0	6	0	0	1	0	0	0	0	1	0	98.76499184	14
5	1	4	1	3	0	0	0	0	0	1	0	98.6638407	15
6	1	5	1	0	1	0	0	0	0	1	0	98.31363771	15
3	1	5	3	2	0	0	0	0	1	0	0	98.25990796	15
7	0	5	0	0	1	0	0	0	1	0	0	98.25388839	14
6	1	4	2	0	1	0	0	0	0	1	0	98.00308298	15
5	1	5	1	1	0	1	0	0	0	0	1	97.77684792	15
7	1	2	1	0	0	0	0	0	1	1	0	96.64675082	13
6	1	4	2	0	1	0	0	0	1	0	0	96.5307711	15
8	0	2	0	0	0	0	0	0	1	0	1	96.25480751	12
5	1	6	0	1	1	0	0	0	0	0	1	96.24125818	15
8	0	2	1	1	1	0	0	0	1	0	0	95.72480215	14
5	1	3	2	3	0	0	0	0	1	0	0	95.7172128	15
7	0	5	0	0	1	0	0	0	0	1	0	95.50984781	14
4	3	6	2	0	0	0	0	0	0	0	1	94.86820507	16
7	1	4	0	0	0	0	1	0	0	1	0	94.70380165	14
4	2	8	0	0	0	0	0	0	0	1	0	94.61781569	15
7	1	3	0	0	0	0	0	0	1	0	1	94.58161743	13
3	0	8	0	2	0	0	0	0	0	0	1	94.27065461	14
4	0	5	2	1	0	0	1	0	0	0	1	93.93673946	14
5	0	3	5	0	0	0	0	0	0	0	1	93.74154795	14
7	1	3	1	1	1	0	0	0	1	0	0	93.58508154	15
6	1	3	1	3	0	0	0	0	1	0	0	92.50316103	15
9	2	2	1	0	0	0	0	0	0	1	0	92.12433047	15
3	1	7	1	2	0	0	0	0	1	0	0	91.96344516	15
6	1	4	1	1	0	1	0	0	0	0	1	91.77589834	15
4	1	4	4	1	0	0	0	0	1	0	0	91.54014085	15
7	0	3	0	3	0	0	0	0	1	0	0	91.41336148	14
3	1	7	3	0	0	0	0	0	0	0	1	90.82538027	15
6	3	3	2	1	0	0	0	0	1	0	0	90.46410214	16
4	1	4	4	1	0	0	0	0	0	1	0	90.23167319	15
4	1	7	1	0	1	0	0	0	0	0	1	89.99932062	15
4	3	6	1	1	0	0	0	0	1	0	0	89.87585757	16
8	0	2	1	1	1	0	0	0	0	1	0	89.04078601	14
6	3	3	1	2	0	0	0	0	0	0	1	88.95485205	16
8	2	1	2	1	0	0	0	0	1	0	0	88.69932135	15
7	0	4	0	1	0	1	0	0	0	0	1	88.69842419	14
7	1	2	0	1	0	0	0	0	2	0	0	88.27259855	13
4	1	7	0	2	0	0	0	0	0	0	1	88.1377909	15
4	1	5	1	3	0	0	0	0	0	1	0	87.4571766	15
7	1	3	1	1	1	0	0	0	0	1	0	87.40100606	15
5	1	6	1	0	1	0	0	0	1	0	0	87.22005566	15
7	1	4	0	1	1	0	0	0	0	0	1	87.21287331	15
4	1	4	2	3	0	0	0	0	0	1	0	87.20230775	15
5	1	6	1	0	1	0	0	0	0	1	0	87.14024216	15
7	0	2	1	3	0	0	0	0	0	1	0	86.39281036	14
5	3	4	3	0	0	0	0	0	0	0	1	85.69316492	16
6	1	3	3	0	1	0	0	0	0	0	1	85.67133515	15
6	1	3	1	2	1	0	0	0	1	0	0	85.55195605	15
8	2	2	0	2	0	0	0	0	1	0	0	85.23926094	15
